	pointcc
0	8.61731978554866450E-1 / 1.19863310294410550E2


	pointch
0	1.13406796830673470E-1 / -6.77675753151132640E1


	pointco
0	1.05296066214500410E0 / -6.30437115158311730E1


Y	X	pointCor[0][0, ::]
3.00000000000000130E0	3.11000000000000030E2	2.74267625952275920E0 / 5.41818903464888370E1
3.00000000000000130E0	3.12000000000000010E2	2.74630154148173440E0 / 5.30897138976199830E1
3.00000000000000130E0	3.12999999999999990E2	2.75003386914074580E0 / 5.19971433201179510E1
3.00000000000000130E0	3.13999999999999970E2	2.75387100055504510E0 / 5.09042311315399760E1
3.00000000000000130E0	3.14999999999999990E2	2.75781060202200790E0 / 4.98110285866384840E1
3.00000000000000130E0	3.16000000000000010E2	2.76185025043343440E0 / 4.87175856242576000E1
3.00000000000000130E0	3.16999999999999990E2	2.76598743574834980E0 / 4.76239508181580720E1
3.00000000000000130E0	3.18000000000000020E2	2.77021956358169600E0 / 4.65301713318353550E1
3.00000000000000130E0	3.18999999999999990E2	2.77454395790426660E0 / 4.54362928773775730E1
3.00000000000000130E0	3.20000000000000020E2	2.77895786384893430E0 / 4.43423596783966900E1
3.00000000000000130E0	3.21000000000000000E2	2.78345845061823780E0 / 4.32484144370499560E1
3.00000000000000130E0	3.22000000000000020E2	2.78804281448817240E0 / 4.21544983051537600E1
3.00000000000000130E0	3.22999999999999950E2	2.79270798190293630E0 / 4.10606508593782140E1
3.00000000000000130E0	3.23999999999999980E2	2.79745091265538590E0 / 3.99669100804971360E1
3.00000000000000130E0	3.25000000000000000E2	2.80226850314777650E0 / 3.88733123366533690E1
3.00000000000000130E0	3.26000000000000020E2	2.80715758972740570E0 / 3.77798923705885280E1
3.00000000000000130E0	3.27000000000000050E2	2.81211495209167280E0 / 3.66866832907732390E1
3.00000000000000130E0	3.27999999999999980E2	2.81713731675709990E0 / 3.55937165663631470E1
3.00000000000000130E0	3.29000000000000000E2	2.82222136058683800E0 / 3.45010220258939880E1
3.00000000000000130E0	3.29999999999999980E2	2.82736371437114760E0 / 3.34086278596226900E1
3.00000000000000130E0	3.31000000000000010E2	2.83256096645543790E0 / 3.23165606254080110E1
3.00000000000000130E0	3.32000000000000030E2	2.83780966641040950E0 / 3.12248452580201040E1
3.00000000000000130E0	3.32999999999999960E2	2.84310632873889180E0 / 3.01335050817589380E1
3.00000000000000130E0	3.33999999999999990E2	2.84844743661405930E0 / 2.90425618262548110E1
3.00000000000000130E0	3.35000000000000010E2	2.85382944564371010E0 / 2.79520356453212580E1
3.00000000000000130E0	3.36000000000000030E2	2.85924878765537250E0 / 2.68619451387209640E1
3.00000000000000130E0	3.37000000000000010E2	2.86470187449706910E0 / 2.57723073767077390E1
3.00000000000000130E0	3.37999999999999990E2	2.87018510184866040E0 / 2.46831379271967140E1
3.00000000000000130E0	3.38999999999999970E2	2.87569485303871010E0 / 2.35944508854207320E1
3.00000000000000130E0	3.39999999999999990E2	2.88122750286195290E0 / 2.25062589059212480E1
3.00000000000000130E0	3.41000000000000010E2	2.88677942139249530E0 / 2.14185732367268680E1
3.00000000000000130E0	3.42000000000000040E2	2.89234697778796200E0 / 2.03314037555688510E1
3.00000000000000130E0	3.42999999999999970E2	2.89792654407988690E0 / 1.92447590079853590E1
3.00000000000000130E0	3.43999999999999990E2	2.90351449894576550E0 / 1.81586462471643740E1
3.00000000000000130E0	3.45000000000000020E2	2.90910723145820600E0 / 1.70730714753788910E1
3.00000000000000130E0	3.46000000000000000E2	2.91470114480674440E0 / 1.59880394868702800E1
3.00000000000000130E0	3.47000000000000020E2	2.92029265998800770E0 / 1.49035539120337930E1
3.00000000000000130E0	3.47999999999999950E2	2.92587821945989600E0 / 1.38196172627692040E1
3.00000000000000130E0	3.48999999999999980E2	2.93145429075563340E0 / 1.27362309788572460E1
3.00000000000000130E0	3.50000000000000000E2	2.93701737005356290E0 / 1.16533954752294670E1
3.00000000000000130E0	3.51000000000000020E2	2.94256398569868830E0 / 1.05711101900004150E1
3.00000000000000130E0	3.52000000000000050E2	2.94809070167198590E0 / 9.48937363313850570E0
3.00000000000000130E0	3.52999999999999980E2	2.95359412100362210E0 / 8.40818343565132050E0
3.00000000000000130E0	3.54000000000000000E2	2.95907088912634510E0 / 7.32753639917078560E0
3.00000000000000130E0	3.54999999999999980E2	2.96451769716525650E0 / 6.24742854582477940E0
3.00000000000000130E0	3.56000000000000010E2	2.96993128516039780E0 / 5.16785516828732390E0
3.00000000000000130E0	3.57000000000000030E2	2.97530844521856250E0 / 4.08881087990569190E0
3.00000000000000130E0	3.57999999999999960E2	2.98064602459086810E0 / 3.01028966480527240E0
3.00000000000000130E0	3.58999999999999990E2	2.98594092867267770E0 / 1.93228492788109810E0
3.00000000000000130E0	3.60000000000000010E2	2.99119012392253310E0 / 8.54789544586063070E-1

Y	X	pointCor[0][31, ::]
3.10000000000000140E0	1.00000000000000000E0	3.09599528011817290E0 / -2.39669684589493090E-1
3.10000000000000140E0	2.00000000000000000E0	3.10148212378441230E0 / -1.31978037115166180E0
3.10000000000000140E0	3.00000000000000000E0	3.10691293066193590E0 / -2.39940547622959020E0
3.10000000000000140E0	4.00000000000000000E0	3.11228475681999940E0 / -3.47855282880375950E0
3.10000000000000140E0	5.00000000000000000E0	3.11759473511531620E0 / -4.55723053585171730E0
3.10000000000000140E0	6.00000000000000000E0	3.12284007773427640E0 / -5.63544693488497830E0
3.10000000000000140E0	7.00000000000000000E0	3.12801807862937940E0 / -6.71321054721543930E0
3.10000000000000140E0	8.00000000000000000E0	3.13312611584694120E0 / -7.79053003200297840E0
3.10000000000000140E0	9.00000000000000000E0	3.13816165374324910E0 / -8.86741414113264170E0
3.10000000000000140E0	1.00000000000000000E1	3.14312224508648660E0 / -9.94387167496555340E0
3.10000000000000140E0	1.10000000000000010E1	3.14800553304175870E0 / -1.10199114390033650E1
3.10000000000000140E0	1.20000000000000000E1	3.15280925303675110E0 / -1.20955422015027710E1
3.10000000000000140E0	1.30000000000000000E1	3.15753123450566610E0 / -1.31707726520723560E1
3.10000000000000140E0	1.39999999999999990E1	3.16216940250911980E0 / -1.42456113612815340E1
3.10000000000000140E0	1.50000000000000000E1	3.16672177922795810E0 / -1.53200667413073320E1
3.10000000000000140E0	1.60000000000000010E1	3.17118648532893350E0 / -1.63941470076421390E1
3.10000000000000140E0	1.70000000000000000E1	3.17556174120046950E0 / -1.74678601418825790E1
3.10000000000000140E0	1.80000000000000000E1	3.17984586805674410E0 / -1.85412138556172620E1
3.10000000000000140E0	1.89999999999999990E1	3.18403728890864630E0 / -1.96142155554284630E1
3.10000000000000140E0	2.00000000000000000E1	3.18813452940015820E0 / -2.06868723090205590E1
3.10000000000000140E0	2.10000000000000010E1	3.19213621850901720E0 / -2.17591908124864150E1
3.10000000000000140E0	2.20000000000000020E1	3.19604108911060970E0 / -2.28311773587201380E1
3.10000000000000140E0	2.29999999999999980E1	3.19984797840424220E0 / -2.39028378069842830E1
3.10000000000000140E0	2.39999999999999990E1	3.20355582820116020E0 / -2.49741775536365250E1
3.10000000000000140E0	2.50000000000000000E1	3.20716368507383450E0 / -2.60452015040206810E1
3.10000000000000140E0	2.60000000000000010E1	3.21067070036628750E0 / -2.71159140455254330E1
3.10000000000000140E0	2.70000000000000020E1	3.21407613006535970E0 / -2.81863190218125980E1
3.10000000000000140E0	2.79999999999999980E1	3.21737933453309300E0 / -2.92564197082165210E1
3.10000000000000140E0	2.89999999999999990E1	3.22057977810061800E0 / -3.03262187883154290E1
3.10000000000000140E0	3.00000000000000000E1	3.22367702852410120E0 / -3.13957183316743120E1
3.10000000000000140E0	3.10000000000000010E1	3.22667075630357660E0 / -3.24649197727593240E1
3.10000000000000140E0	3.20000000000000020E1	3.22956073386568840E0 / -3.35338238910225690E1
3.10000000000000140E0	3.29999999999999980E1	3.23234683461163110E0 / -3.46024307921565380E1
3.10000000000000140E0	3.39999999999999990E1	3.23502903183174470E0 / -3.56707398905165450E1
3.10000000000000140E0	3.50000000000000000E1	3.23760739748847030E0 / -3.67387498927104870E1
3.10000000000000140E0	3.60000000000000010E1	3.24008210086972380E0 / -3.78064587823541750E1
3.10000000000000140E0	3.70000000000000020E1	3.24245340711469150E0 / -3.88738638059912400E1
3.10000000000000140E0	3.79999999999999980E1	3.24472167561465770E0 / -3.99409614601766720E1
3.10000000000000140E0	3.89999999999999990E1	3.24688735829133000E0 / -4.10077474797232180E1
3.10000000000000140E0	4.00000000000000000E1	3.24895099775566320E0 / -4.20742168271097050E1
3.10000000000000140E0	4.09999999999999960E1	3.25091322535019640E0 / -4.31403636830515150E1
3.10000000000000140E0	4.20000000000000020E1	3.25277475907823450E0 / -4.42061814382327430E1
3.10000000000000140E0	4.29999999999999980E1	3.25453640142342020E0 / -4.52716626862003050E1
3.10000000000000140E0	4.40000000000000040E1	3.25619903706340570E0 / -4.63367992174211360E1
3.10000000000000140E0	4.50000000000000000E1	3.25776363048159380E0 / -4.74015820145023880E1
3.10000000000000140E0	4.59999999999999960E1	3.25923122348105170E0 / -4.84660012485765000E1
3.10000000000000140E0	4.70000000000000020E1	3.26060293260500480E0 / -4.95300462768520420E1
3.10000000000000140E0	4.79999999999999980E1	3.26187994646832320E0 / -5.05937056413322140E1
3.10000000000000140E0	4.90000000000000040E1	3.26306352300480060E0 / -5.16569670687020470E1
3.10000000000000140E0	5.00000000000000000E1	3.26415498663498530E0 / -5.27198174713869780E1
3.10000000000000140E0	5.09999999999999960E1	3.26515572535967370E0 / -5.37822429497835590E1
3.10000000000000140E0	5.20000000000000020E1	3.26606718778414920E0 / -5.48442287956647960E1
3.10000000000000140E0	5.29999999999999980E1	3.26689088007849330E0 / -5.59057594967613090E1
3.10000000000000140E0	5.40000000000000040E1	3.26762836287941830E0 / -5.69668187425199510E1
3.10000000000000140E0	5.50000000000000000E1	3.26828124813908040E0 / -5.80273894310404790E1
3.10000000000000140E0	5.59999999999999960E1	3.26885119592661870E0 / -5.90874536771915080E1
3.10000000000000140E0	5.70000000000000020E1	3.26933991118798730E0 / -6.01469928219054050E1
3.10000000000000140E0	5.79999999999999980E1	3.26974914047004760E0 / -6.12059874426519990E1
3.10000000000000140E0	5.90000000000000040E1	3.27008066861463310E0 / -6.22644173650895640E1
3.10000000000000140E0	6.00000000000000000E1	3.27033631542856900E0 / -6.33222616758911090E1
3.10000000000000140E0	6.09999999999999960E1	3.27051793233555310E0 / -6.43794987367431840E1
3.10000000000000140E0	6.20000000000000020E1	3.27062739901587520E0 / -6.54361061995125230E1
3.10000000000000140E0	6.29999999999999980E1	3.27066662003990860E0 / -6.64920610225759660E1
3.10000000000000140E0	6.40000000000000040E1	3.27063752150135300E0 / -6.75473394883064330E1
3.10000000000000140E0	6.50000000000000000E1	3.27054204765614330E0 / -6.86019172217070850E1
3.10000000000000140E0	6.59999999999999960E1	3.27038215757292330E0 / -6.96557692101842910E1
3.10000000000000140E0	6.70000000000000020E1	3.27015982180092780E0 / -7.07088698244480620E1
3.10000000000000140E0	6.79999999999999980E1	3.26987701906103910E0 / -7.17611928405265860E1
3.10000000000000140E0	6.90000000000000040E1	3.26953573296574970E0 / -7.28127114628814360E1
3.10000000000000140E0	7.00000000000000000E1	3.26913794877356790E0 / -7.38633983486046300E1
3.10000000000000140E0	7.09999999999999960E1	3.26868565018344800E0 / -7.49132256326809020E1
3.10000000000000140E0	7.20000000000000020E1	3.26818081617457330E0 / -7.59621649542929770E1
3.10000000000000140E0	7.29999999999999980E1	3.26762541789675250E0 / -7.70101874841474210E1
3.10000000000000140E0	7.40000000000000040E1	3.26702141561652890E0 / -7.80572639527964900E1
3.10000000000000140E0	7.50000000000000000E1	3.26637075572397690E0 / -7.91033646799271660E1
3.10000000000000140E0	7.59999999999999960E1	3.26567536780493750E0 / -8.01484596045888860E1
3.10000000000000140E0	7.70000000000000020E1	3.26493716178330740E0 / -8.11925183163278950E1
3.10000000000000140E0	7.79999999999999980E1	3.26415802513782440E0 / -8.22355100871931550E1
3.10000000000000140E0	7.90000000000000040E1	3.26333982019751630E0 / -8.32774039045783710E1
3.10000000000000140E0	8.00000000000000000E1	3.26248438151987590E0 / -8.43181685048596920E1
3.10000000000000140E0	8.09999999999999960E1	3.26159351335554870E0 / -8.53577724077898380E1
3.10000000000000140E0	8.19999999999999930E1	3.26066898720307430E0 / -8.63961839516035650E1
3.10000000000000140E0	8.30000000000000070E1	3.25971253945709230E0 / -8.74333713287899530E1
3.10000000000000140E0	8.40000000000000040E1	3.25872586915306290E0 / -8.84693026224833550E1
3.10000000000000140E0	8.50000000000000000E1	3.25771063581141850E0 / -8.95039458434237640E1
3.10000000000000140E0	8.59999999999999960E1	3.25666845738374370E0 / -9.05372689674347340E1
3.10000000000000140E0	8.69999999999999930E1	3.25560090830337810E0 / -9.15692399733655020E1
3.10000000000000140E0	8.80000000000000070E1	3.25450951764256670E0 / -9.25998268814421270E1
3.10000000000000140E0	8.90000000000000040E1	3.25339576737801870E0 / -9.36289977919717490E1
3.10000000000000140E0	9.00000000000000000E1	3.25226109076649590E0 / -9.46567209243404050E1
3.10000000000000140E0	9.09999999999999960E1	3.25110687083180090E0 / -9.56829646562468560E1
3.10000000000000140E0	9.19999999999999930E1	3.24993443896425260E0 / -9.67076975631105820E1
3.10000000000000140E0	9.30000000000000070E1	3.24874507363351480E0 / -9.77308884575935190E1
3.10000000000000140E0	9.40000000000000040E1	3.24753999921535950E0 / -9.87525064291726910E1
3.10000000000000140E0	9.50000000000000000E1	3.24632038493272600E0 / -9.97725208837015740E1
3.10000000000000140E0	9.59999999999999960E1	3.24508734391115010E0 / -1.00790901582897270E2
3.10000000000000140E0	9.69999999999999930E1	3.24384193234847330E0 / -1.01807618683689460E2
3.10000000000000140E0	9.80000000000000070E1	3.24258514879837460E0 / -1.02822642777368700E2
3.10000000000000140E0	9.90000000000000040E1	3.24131793356716450E0 / -1.03835944928470700E2
3.10000000000000140E0	1.00000000000000000E2	3.24004116822299610E0 / -1.04847496713333910E2
3.10000000000000140E0	1.01000000000000000E2	3.23875567521641020E0 / -1.05857270258268920E2
3.10000000000000140E0	1.02000000000000000E2	3.23746221761093710E0 / -1.06865238277277760E2
3.10000000000000140E0	1.03000000000000000E2	3.23616149892232000E0 / -1.07871374109263440E2
3.10000000000000140E0	1.04000000000000000E2	3.23485416306462750E0 / -1.08875651754670910E2
3.10000000000000140E0	1.05000000000000000E2	3.23354079440142070E0 / -1.09878045911501030E2
3.10000000000000140E0	1.06000000000000010E2	3.23222191789993830E0 / -1.10878532010643350E2
3.10000000000000140E0	1.06999999999999980E2	3.23089799938607940E0 / -1.11877086250470970E2
3.10000000000000140E0	1.08000000000000010E2	3.22956944589779040E0 / -1.12873685630647500E2
3.10000000000000140E0	1.09000000000000010E2	3.22823660613439230E0 / -1.13868307985094420E2
3.10000000000000140E0	1.10000000000000010E2	3.22689977099911430E0 / -1.14860932014071390E2
3.10000000000000140E0	1.10999999999999990E2	3.22555917423213460E0 / -1.15851537315323830E2
3.10000000000000140E0	1.11999999999999990E2	3.22421499313113500E0 / -1.16840104414254450E2
3.10000000000000140E0	1.13000000000000010E2	3.22286734935643130E0 / -1.17826614793078300E2
3.10000000000000140E0	1.14000000000000010E2	3.22151630981752660E0 / -1.18811050918923120E2
3.10000000000000140E0	1.14999999999999990E2	3.22016188763791830E0 / -1.19793396270840470E2
3.10000000000000140E0	1.15999999999999990E2	3.21880404319491560E0 / -1.20773635365694880E2
3.10000000000000140E0	1.16999999999999990E2	3.21744268523105160E0 / -1.21751753782901820E2
3.10000000000000140E0	1.18000000000000020E2	3.21607767203386530E0 / -1.22727738187988630E2
3.10000000000000140E0	1.18999999999999990E2	3.21470881268043570E0 / -1.23701576354954250E2
3.10000000000000140E0	1.20000000000000000E2	3.21333586834341610E0 / -1.24673257187408050E2
3.10000000000000140E0	1.21000000000000000E2	3.21195855365493890E0 / -1.25642770738470540E2
3.10000000000000140E0	1.22000000000000000E2	3.21057653812497130E0 / -1.26610108229420910E2
3.10000000000000140E0	1.23000000000000000E2	3.20918944761065460E0 / -1.27575262067081590E2
3.10000000000000140E0	1.24000000000000000E2	3.20779686583308270E0 / -1.28538225859929780E2
3.10000000000000140E0	1.25000000000000000E2	3.20639833593811300E0 / -1.29498994432932560E2
3.10000000000000140E0	1.26000000000000000E2	3.20499336209774420E0 / -1.30457563841101540E2
3.10000000000000140E0	1.27000000000000000E2	3.20358141114865760E0 / -1.31413931381768070E2
3.10000000000000140E0	1.28000000000000000E2	3.20216191426454030E0 / -1.32368095605582470E2
3.10000000000000140E0	1.29000000000000000E2	3.20073426865890060E0 / -1.33320056326242640E2
3.10000000000000140E0	1.30000000000000000E2	3.19929783931507790E0 / -1.34269814628959990E2
3.10000000000000140E0	1.31000000000000010E2	3.19785196074028730E0 / -1.35217372877674570E2
3.10000000000000140E0	1.31999999999999980E2	3.19639593874050210E0 / -1.36162734721031200E2
3.10000000000000140E0	1.33000000000000010E2	3.19492905221312860E0 / -1.37105905097133380E2
3.10000000000000140E0	1.34000000000000010E2	3.19345055495455380E0 / -1.38046890237091050E2
3.10000000000000140E0	1.35000000000000010E2	3.19195967747952110E0 / -1.38985697667382310E2
3.10000000000000140E0	1.35999999999999990E2	3.19045562884965510E0 / -1.39922336211050640E2
3.10000000000000140E0	1.36999999999999990E2	3.18893759850828710E0 / -1.40856815987759810E2
3.10000000000000140E0	1.38000000000000010E2	3.18740475811902570E0 / -1.41789148412731890E2
3.10000000000000140E0	1.39000000000000010E2	3.18585626340546880E0 / -1.42719346194593210E2
3.10000000000000140E0	1.39999999999999990E2	3.18429125598965080E0 / -1.43647423332157010E2
3.10000000000000140E0	1.40999999999999990E2	3.18270886522683050E0 / -1.44573395110169090E2
3.10000000000000140E0	1.41999999999999990E2	3.18110821003441830E0 / -1.45497278094048130E2
3.10000000000000140E0	1.43000000000000020E2	3.17948840071285100E0 / -1.46419090123648950E2
3.10000000000000140E0	1.43999999999999990E2	3.17784854075639300E0 / -1.47338850306080320E2
3.10000000000000140E0	1.45000000000000000E2	3.17618772865191090E0 / -1.48256579007609620E2
3.10000000000000140E0	1.46000000000000000E2	3.17450505966379380E0 / -1.49172297844684420E2
3.10000000000000140E0	1.47000000000000000E2	3.17279962760321510E0 / -1.50086029674104870E2
3.10000000000000140E0	1.48000000000000000E2	3.17107052658019170E0 / -1.50997798582378010E2
3.10000000000000140E0	1.49000000000000000E2	3.16931685273681120E0 / -1.51907629874287610E2
3.10000000000000140E0	1.50000000000000000E2	3.16753770596023500E0 / -1.52815550060710550E2
3.10000000000000140E0	1.51000000000000000E2	3.16573219157409410E0 / -1.53721586845712580E2
3.10000000000000140E0	1.52000000000000000E2	3.16389942200703180E0 / -1.54625769112954910E2
3.10000000000000140E0	1.53000000000000000E2	3.16203851843726720E0 / -1.55528126911443640E2
3.10000000000000140E0	1.54000000000000000E2	3.16014861241202240E0 / -1.56428691440651630E2
3.10000000000000140E0	1.55000000000000000E2	3.15822884744093010E0 / -1.57327495035044080E2
3.10000000000000140E0	1.56000000000000010E2	3.15627838056240460E0 / -1.58224571148036590E2
3.10000000000000140E0	1.56999999999999980E2	3.15429638388227930E0 / -1.59119954335414840E2
3.10000000000000140E0	1.58000000000000010E2	3.15228204608384430E0 / -1.60013680238243380E2
3.10000000000000140E0	1.59000000000000010E2	3.15023457390871100E0 / -1.60905785565290140E2
3.10000000000000140E0	1.60000000000000010E2	3.14815319360785080E0 / -1.61796308074992660E2
3.10000000000000140E0	1.61000000000000010E2	3.14603715236230650E0 / -1.62685286556990990E2
3.10000000000000140E0	1.61999999999999990E2	3.14388571967308380E0 / -1.63572760813250250E2
3.10000000000000140E0	1.63000000000000010E2	3.14169818871986100E0 / -1.64458771638795080E2
3.10000000000000140E0	1.63999999999999990E2	3.13947387768814060E0 / -1.65343360802077880E2
3.10000000000000140E0	1.64999999999999990E2	3.13721213106456440E0 / -1.66226571024999310E2
3.10000000000000140E0	1.66000000000000010E2	3.13491232090012240E0 / -1.67108445962601100E2
3.10000000000000140E0	1.66999999999999990E2	3.13257384804114740E0 / -1.67989030182446400E2
3.10000000000000140E0	1.68000000000000020E2	3.13019614332781600E0 / -1.68868369143704870E2
3.10000000000000140E0	1.68999999999999990E2	3.12777866876017190E0 / -1.69746509175956220E2
3.10000000000000140E0	1.70000000000000000E2	3.12532091863149960E0 / -1.70623497457724540E2
3.10000000000000140E0	1.71000000000000020E2	3.12282242062908380E0 / -1.71499381994756210E2
3.10000000000000140E0	1.72000000000000000E2	3.12028273690227430E0 / -1.72374211598049640E2
3.10000000000000140E0	1.73000000000000000E2	3.11770146509791200E0 / -1.73248035861647280E2
3.10000000000000140E0	1.73999999999999980E2	3.11507823936314620E0 / -1.74120905140194940E2
3.10000000000000140E0	1.75000000000000000E2	3.11241273131568130E0 / -1.74992870526276790E2
3.10000000000000140E0	1.76000000000000020E2	3.10970465098151290E0 / -1.75863983827527370E2
3.10000000000000140E0	1.77000000000000000E2	3.10695374770028600E0 / -1.76734297543525610E2
3.10000000000000140E0	1.78000000000000000E2	3.10415981099829000E0 / -1.77603864842471860E2
3.10000000000000140E0	1.78999999999999980E2	3.10132267142922350E0 / -1.78472739537647730E2
3.10000000000000140E0	1.80000000000000000E2	3.09844220138286360E0 / -1.79340976063657530E2
3.10000000000000140E0	1.81000000000000010E2	3.09551831586166950E0 / 1.79791370547550210E2
3.10000000000000140E0	1.81999999999999980E2	3.09255097322540660E0 / 1.78924244690886060E2
3.10000000000000140E0	1.83000000000000010E2	3.08954017590401130E0 / 1.78057590212552760E2
3.10000000000000140E0	1.83999999999999990E2	3.08648597107857860E0 / 1.77191350434712770E2
3.10000000000000140E0	1.85000000000000010E2	3.08338845133069390E0 / 1.76325468180399490E2
3.10000000000000140E0	1.86000000000000010E2	3.08024775526011170E0 / 1.75459885798679300E2
3.10000000000000140E0	1.86999999999999990E2	3.07706406807079790E0 / 1.74594545190074380E2
3.10000000000000140E0	1.88000000000000010E2	3.07383762212538200E0 / 1.73729387832257130E2
3.10000000000000140E0	1.88999999999999990E2	3.07056869746801640E0 / 1.72864354806026600E2
3.10000000000000140E0	1.89999999999999990E2	3.06725762231560270E0 / 1.71999386821579800E2
3.10000000000000140E0	1.91000000000000010E2	3.06390477351736080E0 / 1.71134424245091670E2
3.10000000000000140E0	1.91999999999999990E2	3.06051057698261800E0 / 1.70269407125616400E2
3.10000000000000140E0	1.93000000000000020E2	3.05707550807679330E0 / 1.69404275222325260E2
3.10000000000000140E0	1.93999999999999990E2	3.05360009198534500E0 / 1.68538968032096050E2
3.10000000000000140E0	1.95000000000000000E2	3.05008490404559930E0 / 1.67673424817470050E2
3.10000000000000140E0	1.96000000000000020E2	3.04653057004619490E0 / 1.66807584634991810E2
3.10000000000000140E0	1.97000000000000000E2	3.04293776649396630E0 / 1.65941386363950080E2
3.10000000000000140E0	1.98000000000000000E2	3.03930722084794040E0 / 1.65074768735533680E2
3.10000000000000140E0	1.98999999999999980E2	3.03563971172019140E0 / 1.64207670362423140E2
3.10000000000000140E0	2.00000000000000000E2	3.03193606904314630E0 / 1.63340029768831240E2
3.10000000000000140E0	2.01000000000000020E2	3.02819717420303250E0 / 1.62471785421012700E2
3.10000000000000140E0	2.02000000000000000E2	3.02442396013897950E0 / 1.61602875758258200E2
3.10000000000000140E0	2.03000000000000020E2	3.02061741140732700E0 / 1.60733239224389330E2
3.10000000000000140E0	2.04000000000000000E2	3.01677856421067990E0 / 1.59862814299772200E2
3.10000000000000140E0	2.04999999999999980E2	3.01290850639109120E0 / 1.58991539533864180E2
3.10000000000000140E0	2.06000000000000010E2	3.00900837738683390E0 / 1.58119353578309860E2
3.10000000000000140E0	2.06999999999999980E2	3.00507936815215530E0 / 1.57246195220600240E2
3.10000000000000140E0	2.08000000000000010E2	3.00112272103928080E0 / 1.56372003418309990E2
3.10000000000000140E0	2.08999999999999990E2	2.99713972964203680E0 / 1.55496717333923580E2
3.10000000000000140E0	2.10000000000000010E2	2.99313173860028050E0 / 1.54620276370264230E2
3.10000000000000140E0	2.11000000000000030E2	2.98910014336440670E0 / 1.53742620206534220E2
3.10000000000000140E0	2.12000000000000010E2	2.98504638991909000E0 / 1.52863688834976120E2
3.10000000000000140E0	2.12999999999999990E2	2.98097197446539170E0 / 1.51983422598162440E2
3.10000000000000140E0	2.13999999999999970E2	2.97687844306037210E0 / 1.51101762226918960E2
3.10000000000000140E0	2.14999999999999990E2	2.97276739121326150E0 / 1.50218648878885610E2
3.10000000000000140E0	2.16000000000000010E2	2.96864046343724700E0 / 1.49334024177716220E2
3.10000000000000140E0	2.16999999999999990E2	2.96449935275589920E0 / 1.48447830252916950E2
3.10000000000000140E0	2.18000000000000020E2	2.96034580016319810E0 / 1.47560009780319450E2
3.10000000000000140E0	2.18999999999999990E2	2.95618159403619310E0 / 1.46670506023184430E2
3.10000000000000140E0	2.20000000000000020E2	2.95200856949917560E0 / 1.45779262873926150E2
3.10000000000000140E0	2.21000000000000000E2	2.94782860773834890E0 / 1.44886224896445740E2
3.10000000000000140E0	2.21999999999999980E2	2.94364363526589880E0 / 1.43991337369061380E2
3.10000000000000140E0	2.23000000000000000E2	2.93945562313236540E0 / 1.43094546328014790E2
3.10000000000000140E0	2.23999999999999980E2	2.93526658608624480E0 / 1.42195798611533970E2
3.10000000000000140E0	2.25000000000000000E2	2.93107858167973310E0 / 1.41295041904427080E2
3.10000000000000140E0	2.26000000000000020E2	2.92689370931948070E0 / 1.40392224783178790E2
3.10000000000000140E0	2.27000000000000000E2	2.92271410926136040E0 / 1.39487296761515770E2
3.10000000000000140E0	2.28000000000000020E2	2.91854196154809790E0 / 1.38580208336404810E2
3.10000000000000140E0	2.29000000000000000E2	2.91437948488881120E0 / 1.37670911034441980E2
3.10000000000000140E0	2.29999999999999980E2	2.91022893547939220E0 / 1.36759357458587560E2
3.10000000000000140E0	2.31000000000000010E2	2.90609260576276450E0 / 1.35845501335195750E2
3.10000000000000140E0	2.31999999999999980E2	2.90197282312814410E0 / 1.34929297561284800E2
3.10000000000000140E0	2.33000000000000010E2	2.89787194854829400E0 / 1.34010702251986770E2
3.10000000000000140E0	2.33999999999999990E2	2.89379237515410550E0 / 1.33089672788113610E2
3.10000000000000140E0	2.35000000000000010E2	2.88973652674559260E0 / 1.32166167863768070E2
3.10000000000000140E0	2.36000000000000030E2	2.88570685623872870E0 / 1.31240147533926050E2
3.10000000000000140E0	2.37000000000000010E2	2.88170584404742240E0 / 1.30311573261909700E2
3.10000000000000140E0	2.37999999999999990E2	2.87773599640018100E0 / 1.29380407966666320E2
3.10000000000000140E0	2.38999999999999970E2	2.87379984359099840E0 / 1.28446616069763640E2
3.10000000000000140E0	2.39999999999999990E2	2.86989993816416790E0 / 1.27510163542004910E2
3.10000000000000140E0	2.41000000000000010E2	2.86603885303281820E0 / 1.26571017949565250E2
3.10000000000000140E0	2.41999999999999990E2	2.86221917953107630E0 / 1.25629148499543900E2
3.10000000000000140E0	2.43000000000000020E2	2.85844352539996070E0 / 1.24684526084821060E2
3.10000000000000140E0	2.43999999999999990E2	2.85471451270715320E0 / 1.23737123328107130E2
3.10000000000000140E0	2.45000000000000020E2	2.85103477570104240E0 / 1.22786914625064190E2
3.10000000000000140E0	2.46000000000000000E2	2.84740695859954270E0 / 1.21833876186377070E2
3.10000000000000140E0	2.46999999999999980E2	2.84383371331435340E0 / 1.20877986078647790E2
3.10000000000000140E0	2.48000000000000000E2	2.84031769711154960E0 / 1.19919224263981690E2
3.10000000000000140E0	2.48999999999999980E2	2.83686157020956210E0 / 1.18957572638133020E2
3.10000000000000140E0	2.50000000000000000E2	2.83346799331572940E0 / 1.17993015067072850E2
3.10000000000000140E0	2.51000000000000020E2	2.83013962510296930E0 / 1.17025537421840740E2
