Y	X	point[0][0, ::]
2.30000000000000070e0	1.77000000000000000e2	2.18299445564253740e0 / 1.24184534501011660e2
2.30000000000000070e0	1.78000000000000000e2	2.18238787091317170e0 / 1.23204219790414960e2
2.30000000000000070e0	1.78999999999999980e2	2.18175060243202480e0 / 1.22223967600606160e2
2.30000000000000070e0	1.80000000000000000e2	2.18108219165649910e0 / 1.21243747982596560e2
2.30000000000000070e0	1.81000000000000010e2	2.18038222137765290e0 / 1.20263530378806080e2
2.30000000000000070e0	1.81999999999999980e2	2.17965031656385260e0 / 1.19283283656394510e2
2.30000000000000070e0	1.83000000000000010e2	2.17888614515893140e0 / 1.18302976141217120e2
2.30000000000000070e0	1.83999999999999990e2	2.17808941883422460e0 / 1.17322575652384930e2
2.30000000000000070e0	1.85000000000000010e2	2.17725989369380900e0 / 1.16342049537414090e2
2.30000000000000070e0	1.86000000000000010e2	2.17639737093234230e0 / 1.15361364707948420e2
2.30000000000000070e0	1.86999999999999990e2	2.17550169744490730e0 / 1.14380487676037720e2
2.30000000000000070e0	1.88000000000000010e2	2.17457276638827370e0 / 1.13399384590959680e2
2.30000000000000070e0	1.88999999999999990e2	2.17361051769304450e0 / 1.12418021276569170e2
2.30000000000000070e0	1.89999999999999990e2	2.17261493852614280e0 / 1.11436363269163290e2
2.30000000000000070e0	1.91000000000000010e2	2.17158606370310770e0 / 1.10454375855847030e2
2.30000000000000070e0	1.91999999999999990e2	2.17052397604975280e0 / 1.09472024113388810e2
2.30000000000000070e0	1.93000000000000020e2	2.16942880671263880e0 / 1.08489272947551510e2
2.30000000000000070e0	1.93999999999999990e2	2.16830073541796240e0 / 1.07506087132887940e2
2.30000000000000070e0	1.95000000000000000e2	2.16713999067837730e0 / 1.06522431352986650e2
2.30000000000000070e0	1.96000000000000020e2	2.16594684994729380e0 / 1.05538270241157140e2
2.30000000000000070e0	1.97000000000000000e2	2.16472163972033900e0 / 1.04553568421539960e2
2.30000000000000070e0	1.98000000000000000e2	2.16346473558343310e0 / 1.03568290550628770e2
2.30000000000000070e0	1.98999999999999980e2	2.16217656220723460e0 / 1.02582401359190940e2
2.30000000000000070e0	2.00000000000000000e2	2.16085759328748450e0 / 1.01595865694570200e2
2.30000000000000070e0	2.01000000000000020e2	2.15950835143096140e0 / 1.00608648563357890e2
2.30000000000000070e0	2.02000000000000000e2	2.15812940798667880e0 / 9.96207151744145670e1
2.30000000000000070e0	2.03000000000000020e2	2.15672138282203770e0 / 9.86320309822241900e1
2.30000000000000070e0	2.04000000000000000e2	2.15528494404359840e0 / 9.76425617305628530e1
2.30000000000000070e0	2.04999999999999980e2	2.15382080766222160e0 / 9.66522734964598840e1
2.30000000000000070e0	2.06000000000000010e2	2.15232973720234840e0 / 9.56611327344306160e1
2.30000000000000070e0	2.06999999999999980e2	2.15081254325512280e0 / 9.46691063209545190e1
2.30000000000000070e0	2.08000000000000010e2	2.14927008297522850e0 / 9.36761615991755650e1
2.30000000000000070e0	2.08999999999999990e2	2.14770325952120180e0 / 9.26822664237944060e1
2.30000000000000070e0	2.10000000000000010e2	2.14611302143911820e0 / 9.16873892061224890e1
2.30000000000000070e0	2.11000000000000030e2	2.14450036198951290e0 / 9.06914989592664790e1
2.30000000000000070e0	2.12000000000000010e2	2.14286631841747030e0 / 8.96945653434068290e1
2.30000000000000070e0	2.12999999999999990e2	2.14121197116583510e0 / 8.86965587111327560e1
2.30000000000000070e0	2.13999999999999970e2	2.13953844303155940e0 / 8.76974501527930880e1
2.30000000000000070e0	2.14999999999999990e2	2.13784689826519610e0 / 8.66972115418204580e1
2.30000000000000070e0	2.16000000000000010e2	2.13613854161369240e0 / 8.56958155799801700e1
2.30000000000000070e0	2.16999999999999990e2	2.13441461730654280e0 / 8.46932358424978910e1
2.30000000000000070e0	2.18000000000000020e2	2.13267640798559550e0 / 8.36894468230092770e1
2.30000000000000070e0	2.18999999999999990e2	2.13092523357868210e0 / 8.26844239782793620e1
2.30000000000000070e0	2.20000000000000020e2	2.12916245011743800e0 / 8.16781437726309360e1
2.30000000000000070e0	2.21000000000000000e2	2.12738944849970400e0 / 8.06705837220191140e1
2.30000000000000070e0	2.21999999999999980e2	2.12560765319691480e0 / 7.96617224376883380e1
2.30000000000000070e0	2.23000000000000000e2	2.12381852090706680e0 / 7.86515396693402820e1
2.30000000000000070e0	2.23999999999999980e2	2.12202353915381540e0 / 7.76400163477424870e1
2.30000000000000070e0	2.25000000000000000e2	2.12022422483244410e0 / 7.66271346267013160e1
2.30000000000000070e0	2.26000000000000020e2	2.11842212270343260e0 / 7.56128779243192460e1
2.30000000000000070e0	2.27000000000000000e2	2.11661880383453440e0 / 7.45972309634571930e1
2.30000000000000070e0	2.28000000000000020e2	2.11481586399230230e0 / 7.35801798113142350e1
2.30000000000000070e0	2.29000000000000000e2	2.11301492198412650e0 / 7.25617119180379880e1
2.30000000000000070e0	2.29999999999999980e2	2.11121761795196240e0 / 7.15418161542750840e1
2.30000000000000070e0	2.31000000000000010e2	2.10942561161900730e0 / 7.05204828475683420e1
2.30000000000000070e0	2.31999999999999980e2	2.10764058049070390e0 / 6.94977038175043130e1
2.30000000000000070e0	2.33000000000000010e2	2.10586421801159360e0 / 6.84734724095145530e1
2.30000000000000070e0	2.33999999999999990e2	2.10409823167958710e0 / 6.74477835272301180e1
2.30000000000000070e0	2.35000000000000010e2	2.10234434111942160e0 / 6.64206336632880580e1
2.30000000000000070e0	2.36000000000000030e2	2.10060427611714220e0 / 6.53920209284884190e1
2.30000000000000070e0	2.37000000000000010e2	2.09887977461757250e0 / 6.43619450791963570e1
2.30000000000000070e0	2.37999999999999990e2	2.09717258068690480e0 / 6.33304075428875280e1
2.30000000000000070e0	2.38999999999999970e2	2.09548444244260380e0 / 6.22974114417307590e1
2.30000000000000070e0	2.39999999999999990e2	2.09381710995301380e0 / 6.12629616141054000e1
2.30000000000000070e0	2.41000000000000010e2	2.09217233310911690e0 / 6.02270646339492280e1
2.30000000000000070e0	2.41999999999999990e2	2.09055185947110230e0 / 5.91897288278360990e1
2.30000000000000070e0	2.43000000000000020e2	2.08895743209243000e0 / 5.81509642896813080e1
2.30000000000000070e0	2.43999999999999990e2	2.08739078732428540e0 / 5.71107828929784930e1
2.30000000000000070e0	2.45000000000000020e2	2.08585365260341770e0 / 5.60691983004712570e1
2.30000000000000070e0	2.46000000000000000e2	2.08434774422643000e0 / 5.50262259711684900e1
2.30000000000000070e0	2.46999999999999980e2	2.08287476511378910e0 / 5.39818831646144300e1
2.30000000000000070e0	2.48000000000000000e2	2.08143640256686210e0 / 5.29361889423297250e1
2.30000000000000070e0	2.48999999999999980e2	2.08003432602142800e0 / 5.18891641663453210e1
2.30000000000000070e0	2.50000000000000000e2	2.07867018480121860e0 / 5.08408314947552500e1
2.30000000000000070e0	2.51000000000000020e2	2.07734560587510990e0 / 4.97912153742209180e1
2.30000000000000070e0	2.52000000000000000e2	2.07606219162172860e0 / 4.87403420293676340e1
2.30000000000000070e0	2.53000000000000020e2	2.07482151760523380e0 / 4.76882394490182640e1
2.30000000000000070e0	2.54000000000000000e2	2.07362513036620080e0 / 4.66349373692202640e1
2.30000000000000070e0	2.54999999999999980e2	2.07247454523151700e0 / 4.55804672530279650e1
2.30000000000000070e0	2.56000000000000010e2	2.07137124414731400e0 / 4.45248622670116760e1
2.30000000000000070e0	2.56999999999999980e2	2.07031667353894780e0 / 4.34681572544746150e1
2.30000000000000070e0	2.58000000000000010e2	2.06931224220211220e0 / 4.24103887053683510e1
2.30000000000000070e0	2.58999999999999990e2	2.06835931922916540e0 / 4.13515947229066510e1
2.30000000000000070e0	2.60000000000000010e2	2.06745923197476420e0 / 4.02918149868891180e1
2.30000000000000070e0	2.61000000000000030e2	2.06661326406489200e0 / 3.92310907137561800e1
2.30000000000000070e0	2.62000000000000010e2	2.06582265345335210e0 / 3.81694646134075640e1
2.30000000000000070e0	2.62999999999999990e2	2.06508859052972890e0 / 3.71069808428286500e1
2.30000000000000070e0	2.63999999999999970e2	2.06441221628284710e0 / 3.60436849565786500e1
2.30000000000000070e0	2.64999999999999990e2	2.06379462052360290e0 / 3.49796238542080800e1
2.30000000000000070e0	2.66000000000000010e2	2.06323684017106190e0 / 3.39148457246819660e1
2.30000000000000070e0	2.66999999999999990e2	2.06273985760551070e0 / 3.28493999878987260e1
2.30000000000000070e0	2.68000000000000020e2	2.06230459909216930e0 / 3.17833372334038120e1
2.30000000000000070e0	2.68999999999999990e2	2.06193193327907310e0 / 3.07167091564101020e1
2.30000000000000070e0	2.70000000000000020e2	2.06162266977249420e0 / 2.96495684912464520e1
2.30000000000000070e0	2.71000000000000000e2	2.06137755779318120e0 / 2.85819689423657940e1
2.30000000000000070e0	2.71999999999999980e2	2.06119728491649350e0 / 2.75139651130564200e1
2.30000000000000070e0	2.73000000000000000e2	2.06108247589931890e0 / 2.64456124320068970e1
2.30000000000000070e0	2.73999999999999980e2	2.06103369159652510e0 / 2.53769670778851530e1
2.30000000000000070e0	2.75000000000000000e2	2.06105142796948340e0 / 2.43080859021019440e1
2.30000000000000070e0	2.76000000000000020e2	2.06113611518891960e0 / 2.32390263499339200e1
2.30000000000000070e0	2.77000000000000000e2	2.06128811683429140e0 / 2.21698463801911940e1
2.30000000000000070e0	2.78000000000000020e2	2.06150772919145280e0 / 2.11006043836190130e1
2.30000000000000070e0	2.79000000000000000e2	2.06179518065035340e0 / 2.00313591002287960e1
2.30000000000000070e0	2.79999999999999980e2	2.06215063120405960e0 / 1.89621695357591300e1
2.30000000000000070e0	2.81000000000000010e2	2.06257417205034030e0 / 1.78930948774707720e1
2.30000000000000070e0	2.81999999999999980e2	2.06306582529661720e0 / 1.68241944094815970e1
2.30000000000000070e0	2.83000000000000010e2	2.06362554376898990e0 / 1.57555274278510950e1
2.30000000000000070e0	2.83999999999999990e2	2.06425321092565590e0 / 1.46871531556239440e1
2.30000000000000070e0	2.85000000000000010e2	2.06494864087486500e0 / 1.36191306580415360e1
2.30000000000000070e0	2.86000000000000030e2	2.06571157849722730e0 / 1.25515187581318830e1
2.30000000000000070e0	2.87000000000000010e2	2.06654169967201500e0 / 1.14843759528832810e1
2.30000000000000070e0	2.87999999999999990e2	2.06743861160673110e0 / 1.04177603302073350e1
2.30000000000000070e0	2.88999999999999970e2	2.06840185326904940e0 / 9.35172948689080740e0
2.30000000000000070e0	2.89999999999999990e2	2.06943089591997520e0 / 8.28634044773360220e0
2.30000000000000070e0	2.91000000000000010e2	2.07052514374674910e0 / 7.22164958606205510e0
2.30000000000000070e0	2.91999999999999990e2	2.07168393459389000e0 / 6.15771254580311740e0
2.30000000000000070e0	2.93000000000000020e2	2.07290654079048940e0 / 5.09458416529692660e0
2.30000000000000070e0	2.93999999999999990e2	2.07419217007161590e0 / 4.03231840301611120e0
2.30000000000000070e0	2.95000000000000020e2	2.07553996659154950e0 / 2.97096826535568370e0
2.30000000000000070e0	2.96000000000000000e2	2.07694901202632210e0 / 1.91058573664367450e0
2.30000000000000070e0	2.96999999999999980e2	2.07841832676285910e0 / 8.51221711517332660e-1
2.30000000000000070e0	2.98000000000000000e2	2.07994687117183830e0 / -2.07074070202936870e-1
2.30000000000000070e0	2.98999999999999980e2	2.08153354696122820e0 / -1.26425308601885140e0
2.30000000000000070e0	3.00000000000000000e2	2.08317719860731780e0 / -2.32026809052683180e0
2.30000000000000070e0	3.01000000000000020e2	2.08487661485987450e0 / -3.37507317235655300e0
2.30000000000000070e0	3.02000000000000000e2	2.08663053031803970e0 / -4.42862380818606120e0
2.30000000000000070e0	3.03000000000000020e2	2.08843762707332200e0 / -5.48087691375426010e0
2.30000000000000070e0	3.04000000000000000e2	2.09029653641609010e0 / -6.53179089180414780e0
2.30000000000000070e0	3.04999999999999980e2	2.09220584060178800e0 / -7.58132567690063120e0
2.30000000000000070e0	3.06000000000000010e2	2.09416407467309180e0 / -8.62944277707840260e0
2.30000000000000070e0	3.06999999999999980e2	2.09616972833412780e0 / -9.67610531228717010e0
2.30000000000000070e0	3.08000000000000010e2	2.09822124787287170e0 / -1.07212780496110720e1
2.30000000000000070e0	3.08999999999999990e2	2.10031703812779820e0 / -1.17649274352510020e1
2.30000000000000070e0	3.10000000000000010e2	2.10245546449484340e0 / -1.28070216232696790e1
2.30000000000000070e0	3.11000000000000030e2	2.10463485497075720e0 / -1.38475305011069790e1
2.30000000000000070e0	3.12000000000000010e2	2.10685350222891140e0 / -1.48864257118856490e1
2.30000000000000070e0	3.12999999999999990e2	2.10910966572368340e0 / -1.59236806735347390e1
2.30000000000000070e0	3.13999999999999970e2	2.11140157381953040e0 / -1.69592705947685760e1
2.30000000000000070e0	3.14999999999999990e2	2.11372742594098680e0 / -1.79931724879655470e1
2.30000000000000070e0	3.16000000000000010e2	2.11608539473977460e0 / -1.90253651790007510e1
2.30000000000000070e0	3.16999999999999990e2	2.11847362827536800e0 / -2.00558293140935100e1
2.30000000000000070e0	3.18000000000000020e2	2.12089025220541410e0 / -2.10845473637352180e1
2.30000000000000070e0	3.18999999999999990e2	2.12333337198241970e0 / -2.21115036237736100e1
2.30000000000000070e0	3.20000000000000020e2	2.12580107505332940e0 / -2.31366842137304920e1
2.30000000000000070e0	3.21000000000000000e2	2.12829143305859560e0 / -2.41600770724381380e1
2.30000000000000070e0	3.22000000000000020e2	2.13080250402752470e0 / -2.51816719510834640e1
2.30000000000000070e0	3.22999999999999950e2	2.13333233456674880e0 / -2.62014604037513840e1
2.30000000000000070e0	3.23999999999999980e2	2.13587896203880630e0 / -2.72194357755644400e1
2.30000000000000070e0	3.25000000000000000e2	2.13844041672789850e0 / -2.82355931885172450e1
2.30000000000000070e0	3.26000000000000020e2	2.14101472399005970e0 / -2.92499295251063090e1
2.30000000000000070e0	3.27000000000000050e2	2.14359990638503240e0 / -3.02624434098583620e1
2.30000000000000070e0	3.27999999999999980e2	2.14619398578732130e0 / -3.12731351888610520e1
2.30000000000000070e0	3.29000000000000000e2	2.14879498547397500e0 / -3.22820069074014390e1
2.30000000000000070e0	3.29999999999999980e2	2.15140093218680440e0 / -3.32890622858152700e1
2.30000000000000070e0	3.31000000000000010e2	2.15400985816683830e0 / -3.42943066936549590e1
2.30000000000000070e0	3.32000000000000030e2	2.15661980315896340e0 / -3.52977471222773210e1
2.30000000000000070e0	3.32999999999999960e2	2.15922881638480570e0 / -3.62993921559571840e1
2.30000000000000070e0	3.33999999999999990e2	2.16183495848202640e0 / -3.72992519416266790e1
2.30000000000000070e0	3.35000000000000010e2	2.16443630340833380e0 / -3.82973381573418830e1
2.30000000000000070e0	3.36000000000000030e2	2.16703094030861810e0 / -3.92936639795752370e1
2.30000000000000070e0	3.37000000000000010e2	2.16961697534374490e0 / -4.02882440494286790e1
2.30000000000000070e0	3.37999999999999990e2	2.17219253347962350e0 / -4.12810944378632170e1
2.30000000000000070e0	3.38999999999999970e2	2.17475576023530510e0 / -4.22722326100335980e1
2.30000000000000070e0	3.39999999999999990e2	2.17730482338895510e0 / -4.32616773888186850e1
2.30000000000000070e0	3.41000000000000010e2	2.17983791464064190e0 / -4.42494489176302430e1
2.30000000000000070e0	3.42000000000000040e2	2.18235325123097780e0 / -4.52355686225844520e1
2.30000000000000070e0	3.42999999999999970e2	2.18484907751476240e0 / -4.62200591741119380e1
2.30000000000000070e0	3.43999999999999990e2	2.18732366648882290e0 / -4.72029444480838300e1
2.30000000000000070e0	3.45000000000000020e2	2.18977532127339640e0 / -4.81842494865250080e1
2.30000000000000070e0	3.46000000000000000e2	2.19220237654639800e0 / -4.91640004579808390e1
2.30000000000000070e0	3.47000000000000020e2	2.19460319993007100e0 / -5.01422246176046560e1
2.30000000000000070e0	3.47999999999999950e2	2.19697619332953930e0 / -5.11189502670251010e1
2.30000000000000070e0	3.48999999999999980e2	2.19931979422286440e0 / -5.20942067140510720e1
2.30000000000000070e0	3.50000000000000000e2	2.20163247690228130e0 / -5.30680242322683870e1
2.30000000000000070e0	3.51000000000000020e2	2.20391275366633050e0 / -5.40404340205785870e1
2.30000000000000070e0	3.52000000000000050e2	2.20615917596268040e0 / -5.50114681627256810e1
2.30000000000000070e0	3.52999999999999980e2	2.20837033548145540e0 / -5.59811595868556640e1
2.30000000000000070e0	3.54000000000000000e2	2.21054486519898720e0 / -5.69495420251477750e1
2.30000000000000070e0	3.54999999999999980e2	2.21268144037186780e0 / -5.79166499735545590e1
2.30000000000000070e0	3.56000000000000010e2	2.21477877948132830e0 / -5.88825186516850250e1
2.30000000000000070e0	3.57000000000000030e2	2.21683564512790540e0 / -5.98471839628602440e1
2.30000000000000070e0	3.57999999999999960e2	2.21885084487646140e0 / -6.08106824543708060e1
2.30000000000000070e0	3.58999999999999990e2	2.22082323205162570e0 / -6.17730512779584730e1
2.30000000000000070e0	3.60000000000000010e2	2.22275170648375120e0 / -6.27343281505474600e1

Y	X	point[0][24, ::]
2.40000000000000080e0	1.00000000000000000e0	2.31243148872842670e0 / -6.37614109591556930e1
2.40000000000000080e0	2.00000000000000000e0	2.31439552118516630e0 / -6.47242533500239410e1
2.40000000000000080e0	3.00000000000000000e0	2.31631303226955820e0 / -6.56860918073926570e1
2.40000000000000080e0	4.00000000000000000e0	2.31818305554801010e0 / -6.66469654286967470e1
2.40000000000000080e0	5.00000000000000000e0	2.32000467606197080e0 / -6.76069136964780350e1
2.40000000000000080e0	6.00000000000000000e0	2.32177703080626950e0 / -6.85659764398740190e1
2.40000000000000080e0	7.00000000000000000e0	2.32349930915613840e0 / -6.95241937964593860e1
2.40000000000000080e0	8.00000000000000000e0	2.32517075324318820e0 / -7.04816061744475060e1
2.40000000000000080e0	9.00000000000000000e0	2.32679065828061930e0 / -7.14382542152575880e1
2.40000000000000080e0	1.00000000000000000e1	2.32835837283796110e0 / -7.23941787564513280e1
2.40000000000000080e0	1.10000000000000010e1	2.32987329906565720e0 / -7.33494207950418350e1
2.40000000000000080e0	1.20000000000000000e1	2.33133489286976210e0 / -7.43040214511764500e1
2.40000000000000080e0	1.30000000000000000e1	2.33274266403713120e0 / -7.52580219321941520e1
2.40000000000000080e0	1.39999999999999990e1	2.33409617631134080e0 / -7.62114634970572080e1
2.40000000000000080e0	1.50000000000000000e1	2.33539504741974420e0 / -7.71643874211564460e1
2.40000000000000080e0	1.60000000000000010e1	2.33663894905191950e0 / -7.81168349614881220e1
2.40000000000000080e0	1.70000000000000000e1	2.33782760678989550e0 / -7.90688473222008530e1
2.40000000000000080e0	1.80000000000000000e1	2.33896079999045050e0 / -8.00204656205102440e1
2.40000000000000080e0	1.89999999999999990e1	2.34003836161985750e0 / -8.09717308529784140e1
2.40000000000000080e0	2.00000000000000000e1	2.34106017804137160e0 / -8.19226838621564110e1
2.40000000000000080e0	2.10000000000000010e1	2.34202618875586270e0 / -8.28733653035863500e1
2.40000000000000080e0	2.20000000000000020e1	2.34293638609588010e0 / -8.38238156131614080e1
2.40000000000000080e0	2.29999999999999980e1	2.34379081487356840e0 / -8.47740749748414580e1
2.40000000000000080e0	2.39999999999999990e1	2.34458957198272790e0 / -8.57241832887223510e1
2.40000000000000080e0	2.50000000000000000e1	2.34533280595544280e0 / -8.66741801394580060e1
2.40000000000000080e0	2.60000000000000010e1	2.34602071647360470e0 / -8.76241047650342790e1
2.40000000000000080e0	2.70000000000000020e1	2.34665355383575360e0 / -8.85739960258949390e1
2.40000000000000080e0	2.79999999999999980e1	2.34723161837957940e0 / -8.95238923744201820e1
2.40000000000000080e0	2.89999999999999990e1	2.34775525986052890e0 / -9.04738318247594540e1
2.40000000000000080e0	3.00000000000000000e1	2.34822487678688500e0 / -9.14238519230212000e1
2.40000000000000080e0	3.10000000000000010e1	2.34864091571179400e0 / -9.23739897178229440e1
2.40000000000000080e0	3.20000000000000020e1	2.34900387048262130e0 / -9.33242817312062200e1
2.40000000000000080e0	3.29999999999999980e1	2.34931428144814270e0 / -9.42747639299224540e1
2.40000000000000080e0	3.39999999999999990e1	2.34957273462399250e0 / -9.52254716970962890e1
2.40000000000000080e0	3.50000000000000000e1	2.34977986081691230e0 / -9.61764398042749140e1
2.40000000000000080e0	3.60000000000000010e1	2.34993633470826470e0 / -9.71277023838728230e1
2.40000000000000080e0	3.70000000000000020e1	2.35004287389737470e0 / -9.80792929020226370e1
2.40000000000000080e0	3.79999999999999980e1	2.35010023790524200e0 / -9.90312441318447510e1
2.40000000000000080e0	3.89999999999999990e1	2.35010922713922590e0 / -9.99835881271487810e1
2.40000000000000080e0	4.00000000000000000e1	2.35007068181928780e0 / -1.00936356196582590e2
2.40000000000000080e0	4.09999999999999960e1	2.34998548086647260e0 / -1.01889578878245100e2
2.40000000000000080e0	4.20000000000000020e1	2.34985454075426810e0 / -1.02843285914780980e2
2.40000000000000080e0	4.29999999999999980e1	2.34967881432356940e0 / -1.03797506228976790e2
2.40000000000000080e0	4.40000000000000040e1	2.34945928956200460e0 / -1.04752267899879700e2
2.40000000000000080e0	4.50000000000000000e1	2.34919698834835790e0 / -1.05707598139461160e2
2.40000000000000080e0	4.59999999999999960e1	2.34889296516299330e0 / -1.06663523269849180e2
2.40000000000000080e0	4.70000000000000020e1	2.34854830576505420e0 / -1.07620068701155190e2
2.40000000000000080e0	4.79999999999999980e1	2.34816412583741000e0 / -1.08577258909921600e2
2.40000000000000080e0	4.90000000000000040e1	2.34774156960027190e0 / -1.09535117418218710e2
2.40000000000000080e0	5.00000000000000000e1	2.34728180839448890e0 / -1.10493666773419740e2
2.40000000000000080e0	5.09999999999999960e1	2.34678603923557640e0 / -1.11452928528685180e2
2.40000000000000080e0	5.20000000000000020e1	2.34625548333954770e0 / -1.12412923224188010e2
2.40000000000000080e0	5.29999999999999980e1	2.34569138462174290e0 / -1.13373670369112500e2
2.40000000000000080e0	5.40000000000000040e1	2.34509500816981210e0 / -1.14335188424461020e2
2.40000000000000080e0	5.50000000000000000e1	2.34446763869214170e0 / -1.15297494786703040e2
2.40000000000000080e0	5.59999999999999960e1	2.34381057894301610e0 / -1.16260605772302710e2
2.40000000000000080e0	5.70000000000000020e1	2.34312514812587790e0 / -1.17224536603160520e2
2.40000000000000080e0	5.79999999999999980e1	2.34241268027613450e0 / -1.18189301393006760e2
2.40000000000000080e0	5.90000000000000040e1	2.34167452262496440e0 / -1.19154913134783610e2
2.40000000000000080e0	6.00000000000000000e1	2.34091203394565950e0 / -1.20121383689054010e2
2.40000000000000080e0	6.09999999999999960e1	2.34012658288412960e0 / -1.21088723773474750e2
2.40000000000000080e0	6.20000000000000020e1	2.33931954627517100e0 / -1.22056942953372370e2
2.40000000000000080e0	6.29999999999999980e1	2.33849230744626310e0 / -1.23026049633458760e2
2.40000000000000080e0	6.40000000000000040e1	2.33764625451060800e0 / -1.23996051050724820e2
2.40000000000000080e0	6.50000000000000000e1	2.33678277865126470e0 / -1.24966953268548630e2
2.40000000000000080e0	6.59999999999999960e1	2.33590327239824760e0 / -1.25938761172055090e2
2.40000000000000080e0	6.70000000000000020e1	2.33500912790050790e0 / -1.26911478464761700e2
2.40000000000000080e0	6.79999999999999980e1	2.33410173519479170e0 / -1.27885107666546280e2
2.40000000000000080e0	6.90000000000000040e1	2.33318248047340050e0 / -1.28859650112968490e2
2.40000000000000080e0	7.00000000000000000e1	2.33225274435292600e0 / -1.29835105955978820e2
2.40000000000000080e0	7.09999999999999960e1	2.33131390014610050e0 / -1.30811474166043730e2
2.40000000000000080e0	7.20000000000000020e1	2.33036731213890080e0 / -1.31788752535716600e2
2.40000000000000080e0	7.29999999999999980e1	2.32941433387515940e0 / -1.32766937684681440e2
2.40000000000000080e0	7.40000000000000040e1	2.32845630645086300e0 / -1.33746025066292030e2
2.40000000000000080e0	7.50000000000000000e1	2.32749455682048500e0 / -1.34726008975630830e2
2.40000000000000080e0	7.59999999999999960e1	2.32653039611759290e0 / -1.35706882559105550e2
2.40000000000000080e0	7.70000000000000020e1	2.32556511799210640e0 / -1.36688637825601010e2
2.40000000000000080e0	7.79999999999999980e1	2.32459999696654230e0 / -1.37671265659200000e2
2.40000000000000080e0	7.90000000000000040e1	2.32363628681360760e0 / -1.38654755833483700e2
2.40000000000000080e0	8.00000000000000000e1	2.32267521895752840e0 / -1.39639097027419630e2
2.40000000000000080e0	8.09999999999999960e1	2.32171800090150260e0 / -1.40624276842841270e2
2.40000000000000080e0	8.19999999999999930e1	2.32076581468364430e0 / -1.41610281823519690e2
2.40000000000000080e0	8.30000000000000070e1	2.31981981536383010e0 / -1.42597097475824560e2
2.40000000000000080e0	8.40000000000000040e1	2.31888112954379370e0 / -1.43584708290967370e2
2.40000000000000080e0	8.50000000000000000e1	2.31795085392282600e0 / -1.44573097768816550e2
2.40000000000000080e0	8.59999999999999960e1	2.31703005389143660e0 / -1.45562248443269790e2
2.40000000000000080e0	8.69999999999999930e1	2.31611976216524380e0 / -1.46552141909164280e2
2.40000000000000080e0	8.80000000000000070e1	2.31522097746139850e0 / -1.47542758850702740e2
2.40000000000000080e0	8.90000000000000040e1	2.31433466321974280e0 / -1.48534079071368130e2
2.40000000000000080e0	9.00000000000000000e1	2.31346174637090000e0 / -1.49526081525295450e2
2.40000000000000080e0	9.09999999999999960e1	2.31260311615343020e0 / -1.50518744350066160e2
2.40000000000000080e0	9.19999999999999930e1	2.31175962298208630e0 / -1.51512044900884430e2
2.40000000000000080e0	9.30000000000000070e1	2.31093207736922410e0 / -1.52505959786093600e2
2.40000000000000080e0	9.40000000000000040e1	2.31012124890125040e0 / -1.53500464903982920e2
2.40000000000000080e0	9.50000000000000000e1	2.30932786527197950e0 / -1.54495535480835320e2
2.40000000000000080e0	9.59999999999999960e1	2.30855261137467020e0 / -1.55491146110158570e2
2.40000000000000080e0	9.69999999999999930e1	2.30779612845442020e0 / -1.56487270793042410e2
2.40000000000000080e0	9.80000000000000070e1	2.30705901332248240e0 / -1.57483882979577270e2
2.40000000000000080e0	9.90000000000000040e1	2.30634181763400430e0 / -1.58480955611269580e2
2.40000000000000080e0	1.00000000000000000e2	2.30564504723056540e0 / -1.59478461164382820e2
2.40000000000000080e0	1.01000000000000000e2	2.30496916154876130e0 / -1.60476371694132910e2
2.40000000000000080e0	1.02000000000000000e2	2.30431457309599890e0 / -1.61474658879660880e2
2.40000000000000080e0	1.03000000000000000e2	2.30368164699453580e0 / -1.62473294069705430e2
2.40000000000000080e0	1.04000000000000000e2	2.30307070059466670e0 / -1.63472248328895090e2
2.40000000000000080e0	1.05000000000000000e2	2.30248200315783390e0 / -1.64471492484575840e2
2.40000000000000080e0	1.06000000000000010e2	2.30191577561033080e0 / -1.65470997174090620e2
2.40000000000000080e0	1.06999999999999980e2	2.30137219036811480e0 / -1.66470732892423400e2
2.40000000000000080e0	1.08000000000000010e2	2.30085137123311420e0 / -1.67470670040121310e2
2.40000000000000080e0	1.09000000000000010e2	2.30035339336129590e0 / -1.68470778971404590e2
2.40000000000000080e0	1.10000000000000010e2	2.29987828330259570e0 / -1.69471030042376050e2
2.40000000000000080e0	1.10999999999999990e2	2.29942601911271980e0 / -1.70471393659239290e2
2.40000000000000080e0	1.11999999999999990e2	2.29899653053663930e0 / -1.71471840326436590e2
2.40000000000000080e0	1.13000000000000010e2	2.29858969926349710e0 / -1.72472340694615010e2
2.40000000000000080e0	1.14000000000000010e2	2.29820535925251870e0 / -1.73472865608333750e2
2.40000000000000080e0	1.14999999999999990e2	2.29784329712932100e0 / -1.74473386153420650e2
2.40000000000000080e0	1.15999999999999990e2	2.29750325265199830e0 / -1.75473873703894470e2
2.40000000000000080e0	1.16999999999999990e2	2.29718491924609220e0 / -1.76474299968362880e2
2.40000000000000080e0	1.18000000000000020e2	2.29688794460753960e0 / -1.77474637035814450e2
2.40000000000000080e0	1.18999999999999990e2	2.29661193137252260e0 / -1.78474857420720780e2
